,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2018,オリックス,113,345,295,39,78,8,4,1,97,15,16,9,16,0,31,3,33,2,0.264,0.32899999999999996,0.34
1,2019,オリックス,135,583,492,65,123,13,5,2,152,38,30,14,19,2,62,8,57,7,0.25,0.309,0.342
2,2020,オリックス,76,312,260,33,67,12,4,0,87,24,13,5,3,3,43,3,44,5,0.258,0.335,0.366
3,nan,通　算,324,1240,1047,137,268,33,13,3,336,77,59,28,38,5,136,14,134,14,0.256,0.321,0.348
