,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2019,オリックス,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,126.0,27.1,36.0,7.0,9.0,1.0,17.0,1.0,0.0,20.0,18.0,5.93
1,2020,オリックス,13.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,212.0,48,50.0,5.0,16.0,2.0,46.0,1.0,1.0,26.0,23.0,4.31
2,2021,オリックス,8.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,54.0,10.1,21.0,4.0,2.0,0.0,15.0,0.0,0.0,15.0,15.0,13.06
3,2022,オリックス,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,22.2,23.0,0.0,10.0,2.0,20.0,0.0,0.0,9.0,6.0,2.38
4,nan,通　算,44.0,4.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.308,493.0,108.1,130.0,16.0,37.0,5.0,98.0,2.0,1.0,70.0,62.0,5.15
