,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2016,オリックス,64,177,161,11,36,4,1,0,42,7,1,4,10,1,5,0,38,4,0.22399999999999998,0.261,0.24600000000000002
1,2017,オリックス,122,400,345,28,85,10,1,2,103,21,7,4,35,1,16,3,59,6,0.24600000000000002,0.299,0.285
2,2018,オリックス,128,428,377,45,87,14,2,4,117,28,15,9,20,0,28,3,77,8,0.231,0.31,0.289
3,2019,オリックス,91,345,302,36,79,18,2,3,110,28,11,10,11,1,25,6,56,4,0.262,0.364,0.32899999999999996
4,2020,オリックス,94,285,251,25,52,3,0,1,58,14,7,3,11,0,20,3,51,4,0.207,0.231,0.27399999999999997
5,2021,オリックス,49,71,61,4,11,3,0,0,14,5,1,0,5,0,3,2,14,2,0.18,0.23,0.242
6,nan,通　算,548,1706,1497,149,350,52,6,10,444,103,42,30,92,3,97,17,295,28,0.23399999999999999,0.297,0.287
