,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,オリックス,6,16,13,1,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0.0,0.0,0.188
1,2020,オリックス,20,61,54,6,14,2,0,3,25,5,0,0,2,0,4,1,19,0,0.259,0.46299999999999997,0.322
2,2021,オリックス,53,159,151,10,26,2,0,3,37,9,1,0,4,0,4,0,44,3,0.172,0.245,0.19399999999999998
3,2022,オリックス,32,101,92,7,18,6,0,1,27,5,0,0,3,0,6,0,22,0,0.196,0.293,0.245
4,nan,通　算,111,337,310,24,58,10,0,7,89,19,1,0,9,0,16,2,92,3,0.187,0.287,0.23199999999999998
