,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2017,オリックス,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,20.25
1,2019,オリックス,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.1,7.0,2.0,3.0,0.0,2.0,0.0,0.0,4.0,4.0,8.31
2,2020,オリックス,35.0,2.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,0.5,118.0,29,15.0,1.0,15.0,2.0,33.0,3.0,0.0,7.0,7.0,2.17
3,2021,オリックス,18.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.5,62.0,17,7.0,3.0,4.0,0.0,17.0,0.0,0.0,5.0,4.0,2.12
4,2022,オリックス,6.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.5,15.0,3.1,5.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,8.1
5,nan,通　算,64.0,4.0,5.0,0.0,13.0,17.0,0.0,0.0,0.0,0.444,232.0,56.1,39.0,7.0,25.0,2.0,55.0,3.0,0.0,25.0,24.0,3.83
