,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2015,オリックス,31,97,89,14,29,4,1,2,41,6,6,1,3,0,4,1,23,1,0.326,0.461,0.36200000000000004
1,2016,オリックス,78,58,51,9,7,0,0,0,7,3,4,1,1,1,5,0,19,0,0.13699999999999998,0.13699999999999998,0.21100000000000002
2,2017,オリックス,43,20,17,4,1,0,0,0,1,0,0,0,2,0,1,0,7,0,0.059000000000000004,0.059000000000000004,0.111
3,2018,オリックス,90,164,143,25,41,5,1,2,54,15,10,2,3,3,12,3,38,4,0.287,0.37799999999999995,0.348
4,2019,オリックス,82,203,180,21,37,5,2,3,55,21,9,5,3,2,12,6,47,0,0.20600000000000002,0.306,0.275
5,2020,オリックス,87,94,88,19,21,3,2,1,31,7,4,2,3,0,2,1,23,1,0.239,0.35200000000000004,0.264
6,2021,オリックス,101,18,15,18,1,0,0,0,1,0,5,2,1,0,1,1,4,0,0.067,0.067,0.17600000000000002
7,nan,通　算,512,654,583,110,137,17,6,8,190,52,38,13,16,6,37,12,161,6,0.235,0.326,0.292
