,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2022,オリックス,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,69.0,17.2,8.0,0.0,8.0,1.0,21.0,2.0,0.0,2.0,2.0,1.02
1,nan,通　算,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,69.0,17.2,8.0,0.0,8.0,1.0,21.0,2.0,0.0,2.0,2.0,1.02
