,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2020,オリックス,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,73.0,16.0,19.0,0.0,6.0,1.0,16.0,1.0,0.0,8.0,7.0,3.94
1,2021,オリックス,23.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,594.0,147.0,118.0,9.0,39.0,9.0,131.0,0.0,0.0,44.0,41.0,2.51
2,nan,通　算,26.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737,667.0,163.0,137.0,9.0,45.0,10.0,147.0,1.0,0.0,52.0,48.0,2.65
