,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2022,オリックス,19.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.667,87.0,22.1,10.0,1.0,12.0,0.0,32.0,0.0,0.0,2.0,2.0,0.81
1,nan,通　算,19.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.667,87.0,22.1,10.0,1.0,12.0,0.0,32.0,0.0,0.0,2.0,2.0,0.81
