,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,オリックス,8,28,26,0,6,1,0,0,7,0,0,0,0,0,2,0,7,0,0.231,0.26899999999999996,0.28600000000000003
1,2020,オリックス,10,18,17,0,2,1,0,0,3,2,0,0,1,0,0,0,7,0,0.11800000000000001,0.17600000000000002,0.11800000000000001
2,nan,通　算,18,46,43,0,8,2,0,0,10,2,0,0,1,0,2,0,14,0,0.18600000000000003,0.233,0.222
