,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2021,オリックス,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,17.0,15.0,4.0,8.0,1.0,14.0,0.0,1.0,13.0,13.0,6.88
1,nan,通　算,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,17.0,15.0,4.0,8.0,1.0,14.0,0.0,1.0,13.0,13.0,6.88
