,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2019,オリックス,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1,2020,オリックス,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.1,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,20.25
2,nan,通　算,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.1,4.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,3.0,6.23
