,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,オリックス,12.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,291.0,68.2,60.0,9.0,24.0,4.0,69.0,2.0,0.0,33.0,31.0,4.06
1,2019,オリックス,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,219.0,49.2,48.0,4.0,20.0,1.0,40.0,1.0,0.0,26.0,19.0,3.44
2,2020,オリックス,20.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,512.0,122.1,102.0,14.0,42.0,7.0,89.0,2.0,0.0,57.0,55.0,4.05
3,2021,オリックス,24.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,608.0,143.1,137.0,10.0,48.0,5.0,135.0,4.0,1.0,62.0,57.0,3.58
4,nan,通　算,66.0,21.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1630.0,384,347.0,37.0,134.0,17.0,333.0,9.0,1.0,178.0,162.0,3.8
