,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2018,オリックス,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1,2019,オリックス,68,130,121,22,25,5,1,1,35,9,12,3,3,0,5,1,43,2,0.207,0.289,0.244
2,2020,オリックス,77,162,140,22,30,5,3,0,41,3,20,4,13,0,9,0,37,2,0.214,0.293,0.262
3,2021,オリックス,67,87,82,15,12,2,1,1,19,2,8,2,3,0,1,1,26,0,0.146,0.23199999999999998,0.16699999999999998
4,nan,通　算,213,379,343,60,67,12,5,2,95,14,40,9,19,0,15,2,106,4,0.195,0.27699999999999997,0.233
