,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,オリックス,19.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818,455.0,114,105.0,10.0,21.0,2.0,83.0,0.0,1.0,40.0,39.0,3.08
1,2019,オリックス,13.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,278.0,63.1,84.0,12.0,10.0,2.0,45.0,1.0,0.0,44.0,41.0,5.83
2,2020,オリックス,16.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,376.0,89,93.0,12.0,22.0,3.0,66.0,0.0,0.0,42.0,39.0,3.94
3,nan,通　算,48.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,1109.0,266.1,282.0,34.0,53.0,7.0,194.0,1.0,1.0,126.0,119.0,4.02
