,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,オリックス,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,18,12.0,0.0,7.0,0.0,17.0,0.0,0.0,7.0,7.0,3.5
1,2019,オリックス,13.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.429,333.0,79.1,64.0,5.0,37.0,5.0,59.0,6.0,0.0,29.0,24.0,2.72
2,2020,オリックス,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,206.0,43.1,44.0,5.0,39.0,1.0,31.0,2.0,0.0,26.0,25.0,5.19
3,2021,オリックス,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.1,4.0,0.0,5.0,0.0,2.0,0.0,0.0,4.0,4.0,15.43
4,nan,通　算,28.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33299999999999996,627.0,143,124.0,10.0,88.0,6.0,109.0,8.0,0.0,66.0,60.0,3.78
