,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2017,オリックス,103,424,390,55,107,13,0,26,198,66,2,1,0,1,27,6,98,12,0.27399999999999997,0.508,0.33
1,2018,オリックス,119,501,443,63,105,18,1,25,200,63,7,2,0,6,42,10,114,10,0.237,0.451,0.313
2,2019,オリックス,81,331,295,47,90,15,0,18,159,63,3,3,0,6,25,5,83,3,0.305,0.539,0.363
3,2020,東北楽天,103,404,356,46,97,19,2,24,192,63,0,0,0,2,38,8,108,8,0.272,0.539,0.354
4,2021,オリックス,20,80,77,10,13,2,1,3,26,9,0,0,0,0,2,1,31,1,0.16899999999999998,0.33799999999999997,0.2
5,nan,通　算,426,1740,1561,221,412,67,4,96,775,264,12,6,0,15,134,30,434,34,0.264,0.496,0.331
