,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,オリックス,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.1,11.0,3.0,9.0,0.0,2.0,0.0,0.0,9.0,7.0,8.59
1,2019,オリックス,19.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,451.0,102.1,100.0,15.0,49.0,3.0,88.0,4.0,0.0,56.0,49.0,4.31
2,2020,オリックス,8.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,78.0,13.2,23.0,4.0,14.0,1.0,10.0,0.0,0.0,17.0,16.0,10.54
3,2021,オリックス,34.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,164.0,38.2,34.0,2.0,14.0,1.0,28.0,3.0,0.0,15.0,13.0,3.03
4,nan,通　算,65.0,5.0,8.0,2.0,3.0,4.0,0.0,0.0,0.0,0.385,735.0,162,168.0,24.0,86.0,5.0,128.0,7.0,0.0,97.0,85.0,4.72
