,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,オリックス,59,211,193,11,42,10,0,6,70,25,1,0,0,1,14,3,55,3,0.218,0.363,0.28
1,nan,通　算,59,211,193,11,42,10,0,6,70,25,1,0,0,1,14,3,55,3,0.218,0.363,0.28
