,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2016,オリックス,63,258,231,35,67,17,0,10,114,34,0,2,0,1,25,1,34,6,0.29,0.494,0.36
1,2017,オリックス,64,268,228,42,71,11,0,12,118,38,1,1,0,1,38,1,32,9,0.311,0.518,0.41
2,2018,オリックス,143,598,514,77,165,37,2,26,284,86,3,1,0,8,69,7,74,9,0.321,0.5529999999999999,0.40299999999999997
3,2019,オリックス,143,610,521,92,168,24,2,29,283,85,5,1,0,5,79,5,64,12,0.322,0.5429999999999999,0.413
4,2020,オリックス,120,492,408,55,143,22,1,14,209,64,8,5,0,4,72,8,29,6,0.35,0.512,0.45299999999999996
5,nan,通　算,533,2226,1902,301,614,111,5,91,1008,307,17,10,0,19,283,22,233,42,0.32299999999999995,0.53,0.413
