,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,埼玉西武,44,161,144,14,40,8,1,2,56,10,20,8,2,1,10,4,41,3,0.278,0.389,0.34
1,2022,埼玉西武,28,95,87,5,18,0,0,0,18,3,3,1,2,0,4,2,34,0,0.207,0.207,0.258
2,nan,通　算,72,256,231,19,58,8,1,2,74,13,23,9,4,1,14,6,75,3,0.251,0.32,0.31
