,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2021,埼玉西武,29.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,114.0,27.0,19.0,1.0,16.0,1.0,22.0,0.0,0.0,7.0,7.0,2.33
1,2022,埼玉西武,60.0,4.0,4.0,1.0,31.0,35.0,0.0,0.0,0.0,0.5,218.0,56.0,34.0,1.0,17.0,5.0,40.0,4.0,0.0,13.0,11.0,1.77
2,nan,通　算,89.0,4.0,5.0,1.0,35.0,39.0,0.0,0.0,0.0,0.444,332.0,83.0,53.0,2.0,33.0,6.0,62.0,4.0,0.0,20.0,18.0,1.95
