,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2014,埼玉西武,106,450,396,56,115,11,1,34,230,73,2,1,0,3,45,6,156,4,0.29,0.581,0.369
1,2015,埼玉西武,135,525,473,52,111,31,0,27,223,89,0,0,0,2,45,5,153,14,0.235,0.47100000000000003,0.307
2,2016,埼玉西武,137,583,511,73,129,26,0,35,260,103,1,1,0,7,59,6,148,15,0.252,0.509,0.33299999999999996
3,2017,埼玉西武,113,388,345,34,83,18,0,19,158,53,1,0,0,2,37,4,100,7,0.24100000000000002,0.45799999999999996,0.32
4,2018,埼玉西武,82,234,212,20,45,7,0,9,79,21,0,0,0,1,18,3,62,3,0.212,0.373,0.282
5,2019,埼玉西武,75,147,128,13,27,9,0,6,54,31,0,0,0,4,15,0,46,2,0.21100000000000002,0.42200000000000004,0.28600000000000003
6,2020,埼玉西武,74,260,237,20,49,13,1,11,97,33,0,0,0,1,20,2,82,5,0.207,0.409,0.273
7,nan,通　算,722,2587,2302,268,559,115,2,141,1101,403,4,2,0,20,239,26,747,50,0.243,0.478,0.319
