,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,埼玉西武,15.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,345.0,78.2,74.0,11.0,35.0,6.0,65.0,4.0,1.0,45.0,42.0,4.81
1,2019,埼玉西武,23.0,7.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.43799999999999994,596.0,135.1,127.0,16.0,72.0,5.0,105.0,7.0,1.0,74.0,65.0,4.32
2,2020,埼玉西武,19.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.429,310.0,61.2,72.0,5.0,52.0,5.0,44.0,2.0,0.0,49.0,42.0,6.13
3,2021,埼玉西武,25.0,8.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,0.5,682.0,158.1,123.0,15.0,99.0,11.0,137.0,11.0,0.0,66.0,58.0,3.3
4,nan,通　算,82.0,23.0,26.0,0.0,0.0,1.0,5.0,2.0,0.0,0.469,1933.0,434,396.0,47.0,258.0,27.0,351.0,24.0,2.0,234.0,207.0,4.29
