,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,埼玉西武,16,28,26,4,4,0,0,0,4,1,1,1,1,0,1,0,6,1,0.154,0.154,0.185
1,2020,埼玉西武,46,157,140,7,29,4,2,1,40,10,0,2,4,2,10,1,24,2,0.207,0.28600000000000003,0.261
2,2021,埼玉西武,27,42,38,6,6,1,0,0,7,0,0,0,2,0,2,0,8,0,0.158,0.184,0.2
3,nan,通　算,89,227,204,17,39,5,2,1,51,11,1,3,7,2,13,1,38,3,0.191,0.25,0.24100000000000002
