,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2016,埼玉西武,20,6,6,5,3,0,0,0,3,1,0,0,0,0,0,0,1,0,0.5,0.5,0.5
1,2017,埼玉西武,56,51,50,17,14,3,0,0,17,4,5,4,0,0,1,0,6,1,0.28,0.34,0.294
2,2018,埼玉西武,10,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
3,2019,埼玉西武,20,11,10,5,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0.0,0.0,0.091
4,2020,埼玉西武,7,6,6,2,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0.16699999999999998,0.16699999999999998,0.16699999999999998
5,nan,通　算,113,77,75,31,18,3,0,0,21,5,8,4,0,0,2,0,14,1,0.24,0.28,0.26
