,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2021,埼玉西武,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,8.2,13.0,1.0,8.0,1.0,4.0,0.0,0.0,9.0,8.0,8.31
1,2022,埼玉西武,37.0,3.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,135.0,29.2,29.0,0.0,18.0,4.0,24.0,1.0,0.0,11.0,10.0,3.03
2,nan,通　算,42.0,3.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,181.0,38.1,42.0,1.0,26.0,5.0,28.0,1.0,0.0,20.0,18.0,4.23
