,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,埼玉西武,111,445,407,51,109,26,8,15,196,57,12,2,0,2,32,4,150,2,0.268,0.48200000000000004,0.326
1,2021,埼玉西武,61,212,181,30,42,7,3,7,76,27,3,3,0,1,27,3,64,5,0.23199999999999998,0.42,0.34
2,nan,通　算,172,657,588,81,151,33,11,22,272,84,15,5,0,3,59,7,214,7,0.257,0.46299999999999997,0.33
