,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,埼玉西武,48,74,64,10,10,0,1,2,18,5,0,0,1,0,9,0,24,0,0.156,0.281,0.26
1,nan,通　算,48,74,64,10,10,0,1,2,18,5,0,0,1,0,9,0,24,0,0.156,0.281,0.26
