,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2014,埼玉西武,22,36,32,1,6,2,0,0,8,2,0,0,3,0,0,1,7,0,0.188,0.25,0.212
1,2015,埼玉西武,36,54,50,3,12,0,0,1,15,5,0,0,1,0,3,0,10,1,0.24,0.3,0.28300000000000003
2,2016,埼玉西武,47,79,66,3,15,0,0,0,15,5,0,0,2,0,9,2,18,2,0.22699999999999998,0.22699999999999998,0.33799999999999997
3,2017,埼玉西武,68,172,144,19,33,6,1,0,41,9,0,0,12,0,10,6,28,1,0.22899999999999998,0.285,0.306
4,2018,埼玉西武,52,108,92,10,25,3,0,3,37,7,0,1,7,1,7,1,17,3,0.272,0.402,0.327
5,2019,埼玉西武,36,78,61,8,16,3,1,1,24,7,0,0,6,0,9,2,12,1,0.262,0.39299999999999996,0.375
6,2020,埼玉西武,29,65,56,1,6,1,0,0,7,3,0,0,7,0,1,1,7,4,0.107,0.125,0.138
7,2021,埼玉西武,34,55,42,3,5,1,0,1,9,2,0,0,7,0,4,2,5,0,0.11900000000000001,0.214,0.22899999999999998
8,nan,通　算,324,647,543,48,118,16,2,6,156,40,0,1,45,1,43,15,104,12,0.217,0.287,0.292
