,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2013,中　日,21,10,8,2,1,0,0,0,1,0,1,0,2,0,0,0,5,0,0.125,0.125,0.125
1,2014,中　日,19,12,7,4,1,0,0,0,1,0,0,0,2,0,2,1,1,0,0.14300000000000002,0.14300000000000002,0.4
2,2015,阪　神,7,8,7,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0.0,0.0,0.125
3,2016,阪　神,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
4,2017,阪　神,29,27,23,3,3,2,0,0,5,1,0,0,2,0,2,0,10,1,0.13,0.217,0.2
5,2018,阪　神,16,39,32,5,4,0,0,0,4,1,0,1,2,0,5,0,7,1,0.125,0.125,0.243
6,nan,通　算,94,97,78,16,9,2,0,0,11,2,1,1,8,0,10,1,27,2,0.115,0.141,0.225
