,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2017,東北楽天,29.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,136.0,28.2,33.0,2.0,17.0,1.0,26.0,5.0,0.0,17.0,16.0,5.02
1,2018,東北楽天,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,23.1,22.0,5.0,13.0,0.0,17.0,0.0,0.0,20.0,19.0,7.33
2,2019,東北楽天,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,160.0,35.1,35.0,1.0,20.0,4.0,21.0,2.0,1.0,19.0,16.0,4.08
3,nan,通　算,54.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.4,397.0,87.1,90.0,8.0,50.0,5.0,64.0,7.0,1.0,56.0,51.0,5.26
