,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,読　売,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2,6.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,6.0,27.0
1,2019,読　売,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5,7.0,0.0,2.0,0.0,7.0,0.0,0.0,3.0,3.0,5.4
2,2021,東北楽天,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.2,13.0,1.0,5.0,0.0,8.0,1.0,0.0,9.0,8.0,9.39
3,2022,東北楽天,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5,5.0,1.0,5.0,0.0,5.0,0.0,0.0,5.0,4.0,7.2
4,nan,通　算,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.2,31.0,2.0,15.0,1.0,20.0,1.0,0.0,23.0,21.0,9.61
