,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,東北楽天,15.0,1.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.16699999999999998,206.0,42.2,60.0,4.0,21.0,0.0,24.0,5.0,0.0,33.0,28.0,5.91
1,2021,北海道日本ハム,18.0,3.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.231,364.0,82.1,88.0,11.0,35.0,5.0,52.0,4.0,0.0,42.0,36.0,3.94
2,nan,通　算,33.0,4.0,15.0,0.0,5.0,5.0,0.0,0.0,0.0,0.21100000000000002,570.0,125,148.0,15.0,56.0,5.0,76.0,9.0,0.0,75.0,64.0,4.61
