,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2016,東北楽天,73,208,185,14,42,5,0,1,50,14,0,2,11,2,10,0,36,2,0.22699999999999998,0.27,0.264
1,2017,東北楽天,49,87,76,5,16,1,1,1,22,7,0,1,5,0,5,1,18,1,0.21100000000000002,0.289,0.268
2,2018,東北楽天,20,20,18,1,2,0,0,0,2,0,0,0,1,0,1,0,4,1,0.111,0.111,0.158
3,2019,東北楽天,21,47,39,4,6,1,0,2,13,4,0,0,5,1,1,1,12,0,0.154,0.33299999999999996,0.19
4,2020,東北楽天,42,66,60,6,10,1,1,1,16,3,0,0,0,0,6,0,15,2,0.16699999999999998,0.267,0.242
5,nan,通　算,205,428,378,30,76,8,2,5,103,28,0,3,22,3,23,2,85,6,0.201,0.272,0.249
