,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,東北楽天,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,29,35.0,5.0,9.0,1.0,15.0,4.0,0.0,22.0,22.0,6.83
1,2019,東北楽天,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,9.1,14.0,2.0,2.0,1.0,3.0,0.0,0.0,9.0,9.0,8.68
2,2020,東北楽天,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,6.2,5.0,2.0,5.0,1.0,4.0,1.0,0.0,4.0,4.0,5.4
3,nan,通　算,17.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,205.0,45,54.0,9.0,16.0,3.0,22.0,5.0,0.0,35.0,35.0,7.0
