,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2017,オリックス,103,424,390,55,107,13,0,26,198,66,2,1,0,1,27,6,98,12,0.27399999999999997,0.508,0.33
1,2018,オリックス,119,501,443,63,105,18,1,25,200,63,7,2,0,6,42,10,114,10,0.237,0.451,0.313
2,2019,オリックス,81,331,295,47,90,15,0,18,159,63,3,3,0,6,25,5,83,3,0.305,0.539,0.363
3,2020,東北楽天,103,404,356,46,97,19,2,24,192,63,0,0,0,2,38,8,108,8,0.272,0.539,0.354
4,nan,通　算,406,1660,1484,211,399,65,3,93,749,255,12,6,0,15,132,29,403,33,0.26899999999999996,0.505,0.337
