,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2018,読　売,5,8,8,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0.125,0.125,0.125
1,2019,東北楽天,31,113,107,7,27,4,1,2,39,11,0,0,1,1,3,1,32,4,0.252,0.364,0.27699999999999997
2,2020,東北楽天,7,17,16,0,2,1,0,0,3,1,0,0,0,0,1,0,4,2,0.125,0.188,0.17600000000000002
3,2021,東北楽天,7,9,8,0,2,0,0,0,2,0,0,0,0,0,1,0,4,0,0.25,0.25,0.33299999999999996
4,nan,通　算,50,147,139,8,32,5,1,2,45,12,0,0,1,1,5,1,44,6,0.23,0.324,0.26
