,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,東北楽天,128,527,426,66,111,20,0,33,230,95,2,3,0,3,81,17,157,7,0.261,0.54,0.397
1,2020,東北楽天,37,149,119,25,28,7,0,2,41,18,1,1,0,3,25,2,46,2,0.235,0.345,0.369
2,nan,通　算,165,676,545,91,139,27,0,35,271,113,3,4,0,6,106,19,203,9,0.255,0.49700000000000005,0.391
