,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2016,東北楽天,51,130,119,14,22,6,2,1,35,6,4,4,1,2,6,2,27,1,0.185,0.294,0.233
1,2017,東北楽天,41,141,130,21,39,17,0,3,65,11,5,2,5,0,3,3,38,3,0.3,0.5,0.331
2,2018,東北楽天,44,117,111,13,22,7,1,2,37,6,2,3,3,0,2,1,23,3,0.198,0.33299999999999996,0.21899999999999997
3,2019,東北楽天,52,122,110,12,20,4,0,3,33,15,5,1,2,1,6,3,29,3,0.182,0.3,0.242
4,2021,東北楽天,42,110,94,7,21,1,0,0,22,6,3,0,7,0,8,1,21,1,0.223,0.23399999999999999,0.29100000000000004
5,nan,通　算,230,620,564,67,124,35,3,9,192,44,19,10,18,3,25,10,138,11,0.22,0.34,0.264
