,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2017,東北楽天,1,3,2,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.5,0.5,0.667
1,2018,東北楽天,28,49,44,3,5,1,0,0,6,2,0,1,2,0,3,0,12,2,0.114,0.136,0.17
2,2019,東北楽天,49,25,24,2,2,1,0,0,3,0,0,1,1,0,0,0,5,1,0.083,0.125,0.083
3,2020,東北楽天,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4,2021,東北楽天,79,47,40,3,6,1,0,1,10,4,4,2,5,0,2,0,8,2,0.15,0.25,0.19
5,nan,通　算,160,125,111,10,14,3,0,1,20,6,4,4,8,0,6,0,26,5,0.126,0.18,0.171
