,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2017,東北楽天,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,176.0,43.1,30.0,2.0,15.0,4.0,44.0,0.0,0.0,12.0,11.0,2.28
1,2018,東北楽天,14.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.364,361.0,81.1,65.0,17.0,54.0,3.0,68.0,6.0,1.0,43.0,40.0,4.43
2,2019,東北楽天,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,8.2,9.0,4.0,7.0,3.0,6.0,0.0,0.0,10.0,10.0,10.38
3,2020,東北楽天,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,----
4,2022,東北楽天,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,22.2,15.0,0.0,12.0,0.0,17.0,3.0,0.0,11.0,10.0,3.97
5,nan,通　算,34.0,8.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,678.0,156,120.0,23.0,88.0,11.0,135.0,9.0,1.0,78.0,73.0,4.21
