,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2014,東北楽天,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1,2015,東北楽天,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,2017,東北楽天,8,11,10,0,1,0,0,0,1,0,0,0,1,0,0,0,5,0,0.1,0.1,0.1
3,2020,東北楽天,43,90,77,5,12,4,0,1,19,9,0,0,11,1,1,0,26,0,0.156,0.247,0.165
4,2021,東北楽天,16,27,23,2,4,0,0,0,4,2,0,0,0,0,4,0,5,0,0.174,0.174,0.29600000000000004
5,nan,通　算,72,128,110,7,17,4,0,1,24,11,0,0,12,1,5,0,36,0,0.155,0.218,0.19
