,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2020,東北楽天,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,182.0,45.0,34.0,1.0,15.0,3.0,29.0,1.0,0.0,18.0,17.0,3.4
1,nan,通　算,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,182.0,45.0,34.0,1.0,15.0,3.0,29.0,1.0,0.0,18.0,17.0,3.4
