,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2014,広島東洋,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0
1,2018,広島東洋,6,16,15,1,5,1,0,0,6,0,0,0,0,0,1,0,4,1,0.33299999999999996,0.4,0.375
2,2019,広島東洋,27,48,43,5,12,1,1,1,18,3,0,1,1,0,4,0,11,0,0.27899999999999997,0.419,0.34
3,2020,広島東洋,14,16,15,1,3,0,0,0,3,0,0,0,0,0,1,0,5,0,0.2,0.2,0.25
4,nan,通　算,49,86,79,7,20,2,1,1,27,3,0,1,1,0,6,0,23,1,0.253,0.342,0.306
