,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,広島東洋,13,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0
1,2022,広島東洋,55,78,67,11,13,0,0,2,19,5,0,1,3,0,7,1,21,0,0.19399999999999998,0.284,0.28
2,nan,通　算,68,84,73,13,13,0,0,2,19,5,0,1,3,0,7,1,24,0,0.17800000000000002,0.26,0.259
