,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,広島東洋,13,47,43,5,11,1,1,0,14,3,3,2,0,0,3,1,7,0,0.256,0.326,0.319
1,2021,広島東洋,43,158,148,18,43,7,1,4,64,14,6,5,1,0,6,3,42,1,0.29100000000000004,0.43200000000000005,0.331
2,nan,通　算,56,205,191,23,54,8,2,4,78,17,9,7,1,0,9,4,49,1,0.28300000000000003,0.408,0.32799999999999996
