,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2016,広島東洋,62,58,51,8,15,3,1,0,20,3,0,1,2,1,4,0,9,0,0.294,0.392,0.33899999999999997
1,2017,広島東洋,95,220,204,23,56,10,2,5,85,27,4,1,3,2,10,1,35,4,0.275,0.41700000000000004,0.309
2,2018,広島東洋,107,361,327,44,101,22,3,6,147,46,5,3,4,1,27,2,51,4,0.309,0.45,0.364
3,2019,広島東洋,138,585,535,70,159,23,3,16,236,64,6,7,11,5,32,2,81,9,0.297,0.441,0.336
4,2020,広島東洋,76,328,296,36,90,18,0,6,126,32,6,1,2,0,28,2,52,6,0.304,0.426,0.368
5,2021,広島東洋,137,551,504,57,144,19,1,12,201,60,3,3,4,4,37,2,70,14,0.28600000000000003,0.39899999999999997,0.335
6,nan,通　算,615,2103,1917,238,565,95,10,45,815,232,24,16,26,13,138,9,298,37,0.295,0.425,0.34299999999999997
