,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2019,広島東洋,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.1,11.0,1.0,4.0,0.0,8.0,1.0,0.0,8.0,7.0,14.54
1,2020,広島東洋,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0
2,nan,通　算,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.1,14.0,1.0,4.0,0.0,8.0,1.0,0.0,10.0,9.0,15.19
