,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2011,広島東洋,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,13.1,12.0,0.0,7.0,0.0,4.0,2.0,1.0,6.0,6.0,4.05
1,2012,広島東洋,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,13,10.0,0.0,8.0,1.0,6.0,2.0,0.0,8.0,7.0,4.85
2,2013,広島東洋,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,230.0,52.1,43.0,6.0,37.0,1.0,31.0,4.0,0.0,24.0,23.0,3.96
3,2015,広島東洋,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.1,7.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,4.0,10.8
4,2016,広島東洋,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,156.0,35,41.0,3.0,18.0,0.0,17.0,0.0,0.0,21.0,21.0,5.4
5,2018,広島東洋,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,14.1,20.0,0.0,14.0,0.0,11.0,0.0,0.0,12.0,12.0,7.53
6,2019,広島東洋,43.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,181.0,44.1,31.0,5.0,17.0,2.0,58.0,0.0,0.0,16.0,13.0,2.64
7,2020,広島東洋,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,9.1,7.0,0.0,8.0,1.0,4.0,0.0,0.0,1.0,1.0,0.96
8,nan,通　算,97.0,2.0,11.0,0.0,13.0,13.0,0.0,0.0,0.0,0.154,817.0,185,171.0,15.0,110.0,5.0,134.0,8.0,1.0,93.0,87.0,4.23
