,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2021,広島東洋,53.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,52.1,23.0,1.0,28.0,1.0,81.0,1.0,1.0,5.0,5.0,0.86
1,2022,広島東洋,48.0,0.0,2.0,31.0,6.0,6.0,0.0,0.0,0.0,0.0,185.0,48.1,22.0,0.0,15.0,2.0,59.0,1.0,0.0,8.0,8.0,1.49
2,nan,通　算,101.0,0.0,3.0,68.0,6.0,6.0,0.0,0.0,0.0,0.0,386.0,100.2,45.0,1.0,43.0,3.0,140.0,2.0,1.0,13.0,13.0,1.16
