,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2016,広島東洋,18.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5710000000000001,375.0,89.1,89.0,6.0,25.0,0.0,60.0,4.0,2.0,34.0,30.0,3.02
1,2017,広島東洋,24.0,12.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.706,604.0,141.2,134.0,9.0,63.0,4.0,109.0,3.0,4.0,68.0,63.0,4.0
2,2018,広島東洋,26.0,8.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5329999999999999,603.0,138,137.0,13.0,62.0,4.0,114.0,4.0,1.0,84.0,78.0,5.09
3,2019,広島東洋,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7,9.0,2.0,11.0,0.0,4.0,0.0,0.0,12.0,11.0,14.14
4,nan,通　算,71.0,24.0,17.0,0.0,2.0,2.0,3.0,0.0,1.0,0.585,1621.0,376,369.0,30.0,161.0,8.0,287.0,11.0,7.0,198.0,182.0,4.36
