,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2014,広島東洋,26.0,10.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,0.556,648.0,151,165.0,20.0,40.0,3.0,116.0,5.0,0.0,80.0,68.0,4.05
1,2015,広島東洋,51.0,3.0,8.0,2.0,20.0,22.0,2.0,0.0,0.0,0.273,475.0,109.1,111.0,5.0,31.0,1.0,97.0,4.0,0.0,53.0,38.0,3.13
2,2016,広島東洋,17.0,3.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,0.75,87.0,21.2,15.0,2.0,6.0,1.0,24.0,1.0,0.0,8.0,8.0,3.32
3,2017,広島東洋,24.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,617.0,145.2,143.0,12.0,43.0,1.0,109.0,9.0,0.0,68.0,59.0,3.65
4,2018,広島東洋,27.0,15.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.682,727.0,182,143.0,22.0,41.0,4.0,159.0,4.0,0.0,65.0,53.0,2.62
5,2019,広島東洋,26.0,11.0,9.0,0.0,0.0,0.0,6.0,2.0,3.0,0.55,712.0,173.1,176.0,22.0,35.0,4.0,136.0,4.0,0.0,72.0,68.0,3.53
6,2020,広島東洋,11.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.556,272.0,63.1,70.0,6.0,14.0,1.0,38.0,0.0,0.0,33.0,31.0,4.41
7,2021,広島東洋,23.0,10.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.667,600.0,146.2,136.0,12.0,31.0,5.0,102.0,1.0,0.0,57.0,50.0,3.07
8,nan,通　算,205.0,67.0,44.0,2.0,24.0,29.0,16.0,4.0,4.0,0.604,4138.0,993,959.0,101.0,241.0,20.0,781.0,28.0,0.0,436.0,375.0,3.4
