,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2017,広島東洋,9,15,14,0,3,0,0,0,3,1,0,0,0,0,1,0,4,0,0.214,0.214,0.267
1,2018,広島東洋,22,44,41,6,11,2,0,3,22,7,1,1,0,0,2,1,12,2,0.268,0.537,0.318
2,2019,広島東洋,56,173,162,13,42,6,0,7,69,17,0,0,0,0,11,0,46,2,0.259,0.426,0.306
3,2020,広島東洋,37,85,80,4,15,2,0,2,23,4,1,0,0,0,5,0,21,3,0.188,0.28800000000000003,0.235
4,2021,広島東洋,18,40,37,2,8,0,0,0,8,0,0,0,0,0,2,1,11,0,0.21600000000000003,0.21600000000000003,0.275
5,nan,通　算,142,357,334,25,79,10,0,12,125,29,2,1,0,0,21,2,94,7,0.237,0.374,0.28600000000000003
