,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,広島東洋,58,197,188,17,40,9,0,4,61,16,1,0,2,0,6,1,42,1,0.213,0.324,0.24100000000000002
1,2020,広島東洋,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2,2021,広島東洋,113,481,449,65,134,18,6,5,179,35,4,4,12,4,13,3,57,7,0.298,0.39899999999999997,0.32
3,2022,広島東洋,127,511,473,57,126,12,6,7,171,38,2,2,8,5,24,1,76,11,0.266,0.36200000000000004,0.3
4,nan,通　算,301,1195,1116,139,300,39,12,16,411,89,7,6,22,9,43,5,176,19,0.26899999999999996,0.368,0.297
