,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,広島東洋,99,337,316,47,84,9,2,11,130,34,2,3,0,0,19,2,53,4,0.266,0.41100000000000003,0.312
1,nan,通　算,99,337,316,47,84,9,2,11,130,34,2,3,0,0,19,2,53,4,0.266,0.41100000000000003,0.312
