,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,広島東洋,47.0,3.0,4.0,1.0,19.0,22.0,0.0,0.0,0.0,0.429,267.0,65,38.0,3.0,34.0,2.0,81.0,0.0,2.0,16.0,12.0,1.66
1,2019,広島東洋,67.0,8.0,6.0,12.0,18.0,26.0,0.0,0.0,0.0,0.5710000000000001,308.0,71.2,55.0,8.0,32.0,7.0,94.0,1.0,0.0,29.0,22.0,2.76
2,2020,広島東洋,53.0,2.0,3.0,19.0,7.0,9.0,0.0,0.0,0.0,0.4,217.0,55,39.0,7.0,17.0,1.0,62.0,1.0,0.0,18.0,15.0,2.45
3,2021,広島東洋,8.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.33299999999999996,31.0,5.2,9.0,1.0,5.0,0.0,5.0,0.0,0.0,6.0,6.0,9.53
4,nan,通　算,175.0,14.0,15.0,32.0,45.0,59.0,0.0,0.0,0.0,0.483,823.0,197.1,141.0,19.0,88.0,10.0,242.0,2.0,2.0,69.0,55.0,2.51
