,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,広島東洋,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,110.0,21,30.0,5.0,16.0,0.0,17.0,0.0,0.0,23.0,22.0,9.43
1,2021,広島東洋,15.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41700000000000004,326.0,73.1,85.0,9.0,24.0,2.0,54.0,1.0,0.0,44.0,43.0,5.28
2,nan,通　算,21.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,436.0,94.1,115.0,14.0,40.0,2.0,71.0,1.0,0.0,67.0,65.0,6.2
