,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2015,広島東洋,127,188,170,21,41,7,6,1,63,10,8,2,6,1,10,1,37,2,0.24100000000000002,0.371,0.28600000000000003
1,2016,広島東洋,21,25,24,4,7,0,0,0,7,1,1,1,1,0,0,0,3,1,0.292,0.292,0.292
2,2017,広島東洋,98,85,74,34,14,1,0,0,15,2,10,5,4,0,7,0,13,1,0.18899999999999997,0.203,0.259
3,2018,広島東洋,126,447,405,64,116,14,7,5,159,46,17,10,4,2,30,6,69,2,0.28600000000000003,0.39299999999999996,0.34299999999999997
4,2019,広島東洋,123,353,314,52,78,10,5,2,104,16,14,2,6,1,27,5,56,5,0.248,0.331,0.317
5,2020,広島東洋,70,56,50,10,12,0,0,0,12,1,2,3,2,0,4,0,17,0,0.24,0.24,0.29600000000000004
6,2021,広島東洋,74,270,250,27,68,7,2,2,85,12,9,1,1,0,17,2,29,3,0.272,0.34,0.32299999999999995
7,2022,広島東洋,85,338,317,42,99,21,3,0,126,16,7,5,4,0,16,1,53,5,0.312,0.397,0.34700000000000003
8,nan,通　算,724,1762,1604,254,435,60,23,10,571,104,68,29,28,4,111,15,277,19,0.271,0.35600000000000004,0.324
