,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2022,広島東洋,13.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,293.0,70.0,61.0,9.0,23.0,3.0,59.0,0.0,0.0,32.0,28.0,3.6
1,nan,通　算,13.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,293.0,70.0,61.0,9.0,23.0,3.0,59.0,0.0,0.0,32.0,28.0,3.6
