,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2017,広島東洋,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,71.0,17.1,16.0,2.0,3.0,0.0,16.0,0.0,0.0,10.0,10.0,5.19
1,2019,広島東洋,25.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5379999999999999,590.0,139.2,131.0,17.0,48.0,5.0,101.0,2.0,0.0,54.0,46.0,2.96
2,2020,広島東洋,15.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,343.0,76.2,101.0,10.0,23.0,0.0,56.0,1.0,0.0,51.0,42.0,4.93
3,nan,通　算,43.0,13.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46399999999999997,1004.0,233.2,248.0,29.0,74.0,5.0,173.0,3.0,0.0,115.0,98.0,3.77
