,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2017,福岡ソフトバンク,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,6.0,2.0,2.0,0.0,5.0,0.0,0.0,4.0,4.0,12.0
1,2019,福岡ソフトバンク,45.0,3.0,2.0,0.0,17.0,20.0,0.0,0.0,0.0,0.6,205.0,51.0,36.0,4.0,17.0,5.0,58.0,2.0,0.0,17.0,15.0,2.65
2,nan,通　算,46.0,3.0,2.0,0.0,17.0,20.0,0.0,0.0,0.0,0.6,221.0,54.0,42.0,6.0,19.0,5.0,63.0,2.0,0.0,21.0,19.0,3.17
