,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,福岡ソフトバンク,24,51,48,7,10,2,2,0,16,1,3,2,0,0,2,1,17,0,0.20800000000000002,0.33299999999999996,0.255
1,2020,福岡ソフトバンク,24,46,43,4,7,2,0,0,9,2,1,1,1,0,1,1,17,0,0.163,0.209,0.2
2,2021,福岡ソフトバンク,86,345,329,34,82,9,6,0,103,20,16,5,3,2,11,0,77,3,0.249,0.313,0.272
3,2022,福岡ソフトバンク,102,437,393,58,101,13,4,9,149,36,20,3,10,3,28,3,81,3,0.257,0.379,0.309
4,nan,通　算,236,879,813,103,200,26,12,9,277,59,40,11,14,5,42,5,192,6,0.24600000000000002,0.341,0.28600000000000003
