,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2022,福岡ソフトバンク,7,15,12,0,2,0,0,0,2,1,0,0,0,1,2,0,8,0,0.16699999999999998,0.16699999999999998,0.267
1,nan,通　算,7,15,12,0,2,0,0,0,2,1,0,0,0,1,2,0,8,0,0.16699999999999998,0.16699999999999998,0.267
